MU,OPT_USED,N2,T0,F0,F_AVG,F_MIN,F_MAX,AVG_BEST_AT,MIN_BEST_AT,MAX_BEST_AT,INIT_NB_TRUCKS,AVG_NB_TRUCKS,MIN_NB_TRUCKS,MAX_NB_TRUCKS,AVG_EXEC_T,MIN_EXEC_T,MAX_EXEC_T
0.5,RE,10000,10,1027.3539581786151,364.54760883471647,358.37230256826217,380.4116094883035,21966.9,12212,30032,6,3.0,3,3,36080798600.0,31240671500,57324050100
0.5,RE,10000,15,1107.8828410292322,362.2036707399656,358.37230256826217,373.84263779618277,30562.7,24968,38569,7,3.0,3,3,36448637450.0,32457512900,39650272800
0.5,RE,10000,20,890.6061496476864,374.3805311783625,358.37230256826217,410.6760103863344,32583.2,23029,39999,6,3.0,3,3,39321000210.0,35633327600,42493886400
0.5,RE,10000,25,1159.590460657767,367.80471485561236,358.37230256826217,398.0335479752585,33171.0,22628,39396,7,3.0,3,3,41718241840.0,38759564900,45989058000
0.5,RE,10000,30,1100.8687375179916,372.0875092708057,358.37230256826217,398.0552816824076,33855.7,20930,39696,7,3.0,3,3,43891139630.0,43005140500,46611212200
0.5,RE,10000,40,1083.1636749448228,374.5036137628023,358.37230256826217,395.2530372101862,36842.5,32719,39618,7,3.0,3,3,47532868370.0,43421375800,50506538600
0.5,RE,10000,50,1071.1453421459266,378.3825921881664,358.37230256826217,401.2685492797333,35924.2,32530,39743,7,3.0,3,3,52312893780.0,48419304500,60975259200
0.5,RE,10000,60,883.6052073667285,394.4482866597931,373.58221699798617,420.76205039557226,33879.4,30422,38577,6,3.0,3,3,51983855960.0,50204191100,55427955300
0.5,RE,10000,70,785.4708254924284,403.2786921680293,381.5384581819533,428.4376442212454,36051.8,30721,39635,5,3.0,3,3,54855070600.0,50518670500,57465641700
0.5,RE,10000,80,917.8876041202152,418.9063044602447,405.9336494255874,436.59511578896934,33697.0,30312,39550,6,3.0,3,3,56219318950.0,52071604300,59111832900
0.5,RE,10000,90,1056.1273255942035,424.86982996341214,393.39513352877424,443.75501183750225,35221.0,30937,37970,7,3.0,3,3,58709756480.0,54967078700,61775165300
0.5,RE,10000,100,883.4158874847825,440.4373581499457,414.8085099354835,467.04609433657515,36125.6,33297,38423,6,3.0,3,3,60455357390.0,57294757700,63308418200
0.5,RE,10000,150,921.9030689856127,476.7625714507932,428.7250646223157,515.4391499146643,34317.0,30837,39907,6,3.0,3,3,63894810830.0,60990615700,67561790000
0.5,RE,10000,200,967.2648890441267,507.83885732576516,473.94020873354,537.9277126585398,35635.0,26981,39661,6,3.0,3,3,68340413150.0,65681187600,71089225800
0.5,RE,10000,300,969.9998852886408,547.8171429313179,516.533087872941,585.9893408833457,35150.5,31290,39976,6,3.0,3,3,70269399970.0,66961170000,73458672600
0.5,RE,10000,400,975.3031282613348,558.8156925916257,506.90700622734045,583.6622757415728,35046.0,23995,39796,6,3.0,3,3,70334423650.0,64459098900,74633835200
0.5,RE,10000,500,1090.673986230714,582.1470092476948,537.1547985515812,602.0590746029445,33795.1,20259,39977,7,3.0,3,3,71787560060.0,68085699000,75091396400
0.5,RE,10000,1000,934.6087905468914,599.1260271866437,586.2155239808537,616.2788947865206,27850.0,11043,39239,6,3.0,3,3,74405352400.0,71143739600,76820340700
0.5,RSE,10000,3,1001.1006951819968,364.5160163708486,358.37230256826217,382.62732578177014,9041.5,2451,23484,6,3.0,3,3,26401317860.0,23142528400,32762770100
0.5,RSE,10000,4,1093.9311419548762,364.24848925185813,358.37230256826217,402.8952940141128,12064.9,7858,19274,7,3.0,3,3,26813655540.0,23050364500,28762555500
0.5,RSE,10000,5,908.3995266776523,373.29957784963943,358.37230256826217,430.62937162965807,12842.3,5947,17131,6,3.0,3,3,25872857370.0,21265717800,29341751900
0.5,RSE,10000,6,1049.8694270997885,361.3401619892329,358.37230256826217,379.86612818907804,15401.3,3817,21343,7,3.0,3,3,28077604120.0,25876988400,32613019400
0.5,RSE,10000,7,1041.2199644498623,361.3276249484942,358.37230256826217,367.1980665896755,22770.9,13529,35308,6,3.0,3,3,28538558180.0,24423034900,30658043800
0.5,RSE,10000,8,1054.3084963885021,373.3315283200128,358.37230256826217,403.91874485717665,19132.0,5081,27208,7,3.0,3,3,29201470560.0,25909878300,34414316200
0.5,RSE,10000,9,1001.3859771747898,366.3346876403006,358.37230256826217,388.471609073458,23703.3,9758,36602,6,3.0,3,3,28769777300.0,25602811600,31056852700
0.5,RSE,10000,10,971.8161714598843,365.6880461829875,358.37230256826217,387.4206021596466,24626.6,20545,34301,6,3.0,3,3,30629569830.0,28884066800,32911764100
0.5,RSE,10000,15,974.1455108600804,362.2657175230601,358.37230256826217,386.45931012384415,27205.7,14044,38898,6,3.0,3,3,31911063030.0,29300479400,33697863000
0.5,RSE,10000,20,1003.7295594095368,363.11378398871034,358.37230256826217,388.05761127813304,31960.2,22918,38441,6,3.0,3,3,34953684090.0,31427697100,37159537000
0.5,RSE,10000,25,1097.4216830747068,375.77778945104285,358.37230256826217,419.9310014575907,32502.8,23902,39867,7,3.0,3,3,36369285120.0,32925021700,38678655400
0.5,RSE,10000,30,944.778645513297,366.52887538812104,358.37230256826217,387.597789832314,34624.9,23924,39334,6,3.0,3,3,38075878700.0,36720278600,40590863300
0.5,RSE,10000,40,1087.3815173063826,372.36164434021543,358.37230256826217,396.369695740174,37582.0,33742,39854,7,3.0,3,3,41262103530.0,38663319100,44116979700
0.5,RSE,10000,50,902.0659019368056,369.41422577901847,358.37230256826217,395.04796168487997,35748.2,32519,39468,6,3.0,3,3,43377821470.0,41928181400,45954620800
0.5,RSE,10000,60,1024.7541912995036,383.36822288264653,364.63818005626285,424.1240344545804,36707.4,34996,39602,6,3.0,3,3,44404898850.0,40746472300,46891189000
0.5,RSE,10000,70,1033.0025872394835,409.15436194592854,373.91424677153714,438.7297403890038,36465.9,32024,38725,6,3.0,3,3,45940584690.0,41850762500,48975349300
0.5,RSE,10000,80,904.0646211717105,405.49461901083487,373.78306177173545,441.54139041011405,34869.8,32262,39783,6,3.0,3,3,45697133940.0,40433319800,47972030700
0.5,RSE,10000,90,1038.560163163018,433.17692106518814,405.7639289411834,469.3948213126437,34583.8,28327,38617,6,3.0,3,3,48186813120.0,45981415000,51593428800
0.5,RSE,10000,100,1118.7269548473757,425.69200215499677,389.47522411114943,453.9546920247892,35279.8,31730,39880,7,3.0,3,3,48770661270.0,46213421100,51274208800
0.5,RSE,10000,150,1024.9761955765766,476.78353055571836,439.3623771194316,511.28891785142764,36574.0,34151,39857,6,3.0,3,3,50690093400.0,44011570900,53522128400
0.5,RSE,10000,200,976.3740574700361,501.2518201527303,463.8650716660993,522.8272875583538,34050.4,31159,37911,6,3.0,3,3,53384461930.0,51430201900,56976351200
0.5,RSE,10000,300,981.1434774418426,530.7158515279787,475.07049813963965,558.8113708088624,34098.1,23463,39983,6,3.0,3,3,55866119920.0,51789153100,58117411900
0.5,RSE,10000,400,1098.8911995315411,555.9711933525413,493.67238172538487,593.157319068475,32957.4,29141,37544,7,3.0,3,3,56042618050.0,47612913100,61122939400
0.5,RSE,10000,500,1037.6443578226517,561.8573791347146,527.6515188956547,581.9456833694687,34100.2,22909,38558,6,3.0,3,3,59157805030.0,56189082800,61804815800
0.5,RSE,10000,1000,983.1374050784794,577.539353241251,510.60391877535625,613.6987491618635,25629.4,8974,36698,6,3.0,3,3,59629268570.0,54615732400,64222088000
0.5,RI,10000,3,890.0403875840323,367.2096667626914,358.37230256826217,392.3551845485911,9619.9,2870,22676,6,3.0,3,3,27540048570.0,23607737600,33335860100
0.5,RI,10000,4,1082.831071944952,370.2004047236066,358.37230256826217,425.91709269635044,9271.4,1795,20562,7,3.0,3,3,52637710500.0,27358109800,272465895000
0.5,RI,10000,5,921.3835039830643,360.64629021363294,358.37230256826217,371.13303704427597,14464.1,6362,21069,6,3.0,3,3,29501474350.0,27775243400,30992003700
0.5,RI,10000,6,1048.0827141959396,361.4069094301611,358.37230256826217,370.70133719380283,15483.0,2375,21521,6,3.0,3,3,29682035030.0,27841168500,31380043300
0.5,RI,10000,7,909.1446910653874,360.7163630672269,358.37230256826217,365.54219456931304,19952.9,14521,23806,6,3.0,3,3,31011933890.0,28758211700,34759955700
0.5,RI,10000,8,1004.543596188347,369.6167497884031,358.37230256826217,387.77568100661335,20258.4,11096,27100,6,3.0,3,3,30462728450.0,26089450100,35378569000
0.5,RI,10000,9,1029.4214981474915,375.0277875794141,358.37230256826217,391.36535704660935,19850.0,11686,34557,6,3.0,3,3,32822405220.0,25970200700,40864180000
0.5,RI,10000,10,1136.3115680065494,371.6408238390909,358.37230256826217,416.59651764382863,24827.2,11140,35467,7,3.0,3,3,33638540610.0,30474505100,36244276800
0.5,RI,10000,15,932.80678943774,373.8418814042276,358.37230256826217,428.83522361786976,25168.0,16246,31221,6,3.0,3,3,37317455060.0,34263537500,41575394700
0.5,RI,10000,20,895.8432720851202,372.4313709474401,358.37230256826217,389.20779325596584,30380.6,20380,39709,6,3.0,3,3,40208452020.0,37681854300,41839549600
0.5,RI,10000,25,954.1227672974818,364.53340594091054,358.37230256826217,384.6886851115884,32933.3,21784,39269,6,3.0,3,3,43068925800.0,40473441000,46553713200
0.5,RI,10000,30,1093.6933212031593,372.2461650812992,358.37230256826217,416.5174655265737,34612.5,23187,39786,7,3.0,3,3,45410077090.0,41095521800,47662674000
0.5,RI,10000,40,964.0453628800094,373.1599428300765,358.37230256826217,404.64362438775123,35873.5,31494,39733,6,3.0,3,3,48458333310.0,45545070200,52105511900
0.5,RI,10000,50,992.2305438766915,388.0448812424054,361.03467597176893,424.6510923221799,34581.5,30524,39195,6,3.0,3,3,52078096960.0,49914421900,54868860200
0.5,RI,10000,60,1065.1261053217054,385.3923564892628,371.0431313989913,403.8783924675311,35954.4,32660,38586,7,3.0,3,3,52860134600.0,46397385400,55943931700
0.5,RI,10000,70,1037.5494886333888,403.23468685155785,376.8056982253249,426.4082850806206,36145.3,31203,39640,6,3.0,3,3,56150714240.0,52533584000,59982074700
